location_id,name,plainName,cp,lat,lon,createdAt,updatedAt
6983,Alqueria de la Comtessa,alqueria-de-la-comtessa,46715,38.93668,-0.152607,2/21/2016 11:21:57,2/21/2016 11:21:57
6984,Alzira,alzira,46600,39.15173,-0.437849,2/21/2016 11:21:57,2/21/2016 11:21:57
6985,Andilla,andilla,46162,39.834629,-0.814011,2/21/2016 11:21:57,2/21/2016 11:21:57
6986,Anna,anna,46820,39.019125,-0.647534,2/21/2016 11:21:57,2/21/2016 11:21:57
6987,Antella,antella,46266,39.080395,-0.590319,2/21/2016 11:21:57,2/21/2016 11:21:57
6988,Aras de los Olmos,aras-de-los-olmos,46179,39.924265,-1.134959,2/21/2016 11:21:57,2/21/2016 11:21:57
6989,Atzeneta d Albaida,atzeneta-dalbaida,46869,38.837808,-0.497454,2/21/2016 11:21:57,2/21/2016 11:21:57
6990,Ayora,ayora,46620,39.060975,-1.053724,2/21/2016 11:21:57,2/21/2016 11:21:57
6991,Barx,barx,46758,39.015235,-0.301869,2/21/2016 11:21:57,2/21/2016 11:21:57
6992,Barxeta,barxeta,46667,39.02228,-0.419894,2/21/2016 11:21:57,2/21/2016 11:21:57
6993,Bélgida,belgida,46868,38.860821,-0.476151,2/21/2016 11:21:57,2/21/2016 11:21:57
6994,Bellreguard,bellreguard,46713,38.94646,-0.162912,2/21/2016 11:21:57,2/21/2016 11:21:57
6995,Bellús,bellus,46839,38.946565,-0.488894,2/21/2016 11:21:57,2/21/2016 11:21:57
6996,Benagéber,benageber,46173,39.707495,-1.099684,2/21/2016 11:21:57,2/21/2016 11:21:57
6997,Benaguasil,benaguasil,46180,39.59564,-0.587539,2/21/2016 11:21:57,2/21/2016 11:21:57
6998,Benavites,benavites,46514,39.740887,-0.258007,2/21/2016 11:21:57,2/21/2016 11:21:57
6999,Beneixida,beneixida,46293,39.05914,-0.548114,2/21/2016 11:21:57,2/21/2016 11:21:57
7000,Benetússer,benetusser,46910,39.425387,-0.396709,2/21/2016 11:21:57,2/21/2016 11:21:57
7001,Beniarjó,beniarjo,46722,38.93239,-0.185859,2/21/2016 11:21:57,2/21/2016 11:21:57
7002,Beniatjar,beniatjar,46844,38.84929,-0.417169,2/21/2016 11:21:57,2/21/2016 11:21:57
7003,Benicolet,benicolet,46838,38.91943,-0.344204,2/21/2016 11:21:57,2/21/2016 11:21:57
7004,Benicull de Xúquer,benicull-de-xuquer,46689,39.186876,-0.382173,2/21/2016 11:21:57,2/21/2016 11:21:57
7005,Benifaió,benifaio,46450,39.28672,-0.422979,2/21/2016 11:21:57,2/21/2016 11:21:57
7006,Benifairó de la Valldigna,benifairo-de-la-valldigna,46791,39.057025,-0.304714,2/21/2016 11:21:57,2/21/2016 11:21:57
7007,Benifairó de les Valls,benifairo-de-les-valls,46511,39.726762,-0.269337,2/21/2016 11:21:57,2/21/2016 11:21:57
7008,Beniflá,benifla,46722,38.9286,-0.18665,2/21/2016 11:21:57,2/21/2016 11:21:57
7009,Benigánim,beniganim,46830,38.941023,-0.444671,2/21/2016 11:21:57,2/21/2016 11:21:57
7010,Benimodo,benimodo,46291,39.214705,-0.524849,2/21/2016 11:21:57,2/21/2016 11:21:57
7011,Benimuslem,benimuslem,46611,39.131985,-0.492529,2/21/2016 11:21:57,2/21/2016 11:21:57
7012,Beniparrell,beniparrell,46469,39.38323,-0.411679,2/21/2016 11:21:57,2/21/2016 11:21:57
7013,Benirredrà,benirredra,46703,38.960735,-0.191334,2/21/2016 11:21:57,2/21/2016 11:21:57
7014,Benisanó,benisano,46181,39.613312,-0.57558,2/21/2016 11:21:57,2/21/2016 11:21:57
7015,Benissoda,benissoda,46869,38.83381,-0.528699,2/21/2016 11:21:57,2/21/2016 11:21:57
7016,Benisuera,benisuera,46839,38.914155,-0.480549,2/21/2016 11:21:57,2/21/2016 11:21:57
7017,Bétera,betera,46117,39.59069,-0.464694,2/21/2016 11:21:57,2/21/2016 11:21:57
7018,Bicorp,bicorp,46825,39.131665,-0.789289,2/21/2016 11:21:57,2/21/2016 11:21:57
7019,Bocairent,bocairent,46880,38.767887,-0.607424,2/21/2016 11:21:57,2/21/2016 11:21:57
7020,Bolbaite,bolbaite,46822,39.062832,-0.674543,2/21/2016 11:21:57,2/21/2016 11:21:57
7021,Bonrepós i Mirambell,bonrepos-i-mirambell,46131,39.518658,-0.36375,2/21/2016 11:21:57,2/21/2016 11:21:57
7022,Bufali,bufali,46891,38.868182,-0.514383,2/21/2016 11:21:57,2/21/2016 11:21:57
7023,Bugarra,bugarra,46165,39.609325,-0.772133,2/21/2016 11:21:57,2/21/2016 11:21:57
7024,Buñol,bunol,46360,39.418525,-0.7902,2/21/2016 11:21:57,2/21/2016 11:21:57
7025,Burjassot,burjassot,46100,39.510663,-0.414133,2/21/2016 11:21:57,2/21/2016 11:21:57
7026,Calles,calles,46175,39.725607,-0.973277,2/21/2016 11:21:57,2/21/2016 11:21:57
7027,Camporrobles,camporrobles,46330,39.647105,-1.396165,2/21/2016 11:21:57,2/21/2016 11:21:57
7028,Canals,canals,46650,38.960977,-0.583906,2/21/2016 11:21:57,2/21/2016 11:21:57
7029,Canet dEn Berenguer,canet-den-berenguer,46529,39.680439,-0.220242,2/21/2016 11:21:57,2/21/2016 11:21:57
7030,Carcaixent,carcaixent,46740,39.121438,-0.449109,2/21/2016 11:21:57,2/21/2016 11:21:57
7031,Càrcer,carcer,46294,39.069046,-0.565238,2/21/2016 11:21:57,2/21/2016 11:21:57
7032,Carlet,carlet,46240,39.22868,-0.521743,2/21/2016 11:21:57,2/21/2016 11:21:57
7033,Carrícola,carricola,46869,38.84051,-0.468979,2/21/2016 11:21:57,2/21/2016 11:21:57
7034,Casas Altas,casas-altas,46147,40.039444,-1.264672,2/21/2016 11:21:57,2/21/2016 11:21:57
7035,Casas Bajas,casas-bajas,46146,40.023638,-1.258965,2/21/2016 11:21:57,2/21/2016 11:21:57
7036,Casinos,casinos,46171,39.701805,-0.709391,2/21/2016 11:21:57,2/21/2016 11:21:57
7037,Castellóde Rugat,castellode-rugat,46841,38.875866,-0.381346,2/21/2016 11:21:57,2/21/2016 11:21:57
7038,Castellonet de la Conquesta,castellonet-de-la-conquesta,46726,38.915914,-0.263071,2/21/2016 11:21:57,2/21/2016 11:21:57
7039,Castielfabib,castielfabib,46141,40.131149,-1.303039,2/21/2016 11:21:57,2/21/2016 11:21:57
7040,Catadau,catadau,46196,39.275255,-0.569186,2/21/2016 11:21:57,2/21/2016 11:21:57
7041,Catarroja,catarroja,46470,39.402841,-0.402975,2/21/2016 11:21:57,2/21/2016 11:21:57
7042,Caudete de las Fuentes,caudete-de-las-fuentes,46315,39.560243,-1.27759,2/21/2016 11:21:57,2/21/2016 11:21:57
7043,Cerdà,cerda,46813,38.9852,-0.572491,2/21/2016 11:21:57,2/21/2016 11:21:57
7044,Chella,chella,46821,39.044686,-0.660768,2/21/2016 11:21:57,2/21/2016 11:21:57
7045,Chelva,chelva,46176,39.74719,-0.997438,2/21/2016 11:21:57,2/21/2016 11:21:57
7046,Chera,chera,46350,39.593883,-0.97259,2/21/2016 11:21:57,2/21/2016 11:21:57
7047,Cheste,cheste,46380,39.495033,-0.684328,2/21/2016 11:21:57,2/21/2016 11:21:57
7048,Chiva,chiva,46370,39.472974,-0.717587,2/21/2016 11:21:57,2/21/2016 11:21:57
7049,Chulilla,chulilla,46167,39.656621,-0.891223,2/21/2016 11:21:57,2/21/2016 11:21:57
7050,Cofrentes,cofrentes,46625,39.229561,-1.061511,2/21/2016 11:21:57,2/21/2016 11:21:57
7051,Corbera,corbera,8757,41.417951,1.932907,2/21/2016 11:21:57,2/21/2016 11:21:57
7052,Cortes de Pallás,cortes-de-pallas,46199,39.243289,-0.940404,2/21/2016 11:21:57,2/21/2016 11:21:57
7053,Cotes,cotes,46294,39.071012,-0.575924,2/21/2016 11:21:57,2/21/2016 11:21:57
7054,Cullera,cullera,46400,39.165206,-0.257149,2/21/2016 11:21:57,2/21/2016 11:21:57
7055,Daimús,daimus,46710,38.970253,-0.154152,2/21/2016 11:21:57,2/21/2016 11:21:57
7056,Domeño,domeno,31454,42.674863,-1.238194,2/21/2016 11:21:57,2/21/2016 11:21:57
7057,Dos Aguas,dos-aguas,46198,39.289538,-0.800114,2/21/2016 11:21:57,2/21/2016 11:21:57
7058,Eliana,eliana,46183,39.566595,-0.530133,2/21/2016 11:21:57,2/21/2016 11:21:57
7059,Emperador,emperador,46135,39.554552,-0.338302,2/21/2016 11:21:57,2/21/2016 11:21:57
7060,Enguera,enguera,46810,38.980896,-0.688877,2/21/2016 11:21:57,2/21/2016 11:21:57
7061,Estivella,estivella,46590,39.712436,-0.347872,2/21/2016 11:21:57,2/21/2016 11:21:57
7062,Estubeny,estubeny,46817,39.01815,-0.623302,2/21/2016 11:21:57,2/21/2016 11:21:57
7063,Faura,faura,46512,39.726135,-0.263672,2/21/2016 11:21:57,2/21/2016 11:21:57
7064,Favara,favara,46614,39.12773,-0.291567,2/21/2016 11:21:57,2/21/2016 11:21:57
7065,Foios,foios,46134,39.537874,-0.356798,2/21/2016 11:21:57,2/21/2016 11:21:57
7066,Font de la Figuera,font-de-la-figuera,46630,38.809082,-0.876503,2/21/2016 11:21:57,2/21/2016 11:21:57
7067,Fontanars dels Alforins,fontanars-dels-alforins,46635,38.784331,-0.787625,2/21/2016 11:21:57,2/21/2016 11:21:57
7068,Fortaleny,fortaleny,46418,39.184003,-0.313711,2/21/2016 11:21:57,2/21/2016 11:21:57
7069,Fuenterrobles,fuenterrobles,46314,39.586574,-1.364708,2/21/2016 11:21:57,2/21/2016 11:21:57
7070,Gandia,gandia,46710,38.968719,-0.185308,2/21/2016 11:21:57,2/21/2016 11:21:57
7071,Gátova,gatova,46169,39.770811,-0.519962,2/21/2016 11:21:57,2/21/2016 11:21:57
7072,Gavarda,gavarda,46267,39.091733,-0.559702,2/21/2016 11:21:57,2/21/2016 11:21:57
7073,Genovés,genoves,46894,38.988735,-0.467606,2/21/2016 11:21:57,2/21/2016 11:21:57
7074,Gestalgar,gestalgar,46166,39.604366,-0.833673,2/21/2016 11:21:57,2/21/2016 11:21:57
7075,Gilet,gilet,46149,39.676475,-0.324655,2/21/2016 11:21:57,2/21/2016 11:21:57
7076,Godella,godella,46110,39.522614,-0.417266,2/21/2016 11:21:57,2/21/2016 11:21:57
7077,Godelleta,godelleta,46388,39.425221,-0.687032,2/21/2016 11:21:57,2/21/2016 11:21:57
7078,Granja de la Costera,granja-de-la-costera,46818,38.99574,-0.556955,2/21/2016 11:21:57,2/21/2016 11:21:57
7079,Guadasequies,guadasequies,46839,38.924628,-0.488291,2/21/2016 11:21:57,2/21/2016 11:21:57
7080,Guadassuar,guadassuar,46610,39.189092,-0.482712,2/21/2016 11:21:57,2/21/2016 11:21:57
7081,Guardamar de la Safor,guardamar-de-la-safor,46711,38.961611,-0.149045,2/21/2016 11:21:57,2/21/2016 11:21:57
7082,Higueruelas,higueruelas,46162,39.790402,-0.860882,2/21/2016 11:21:57,2/21/2016 11:21:57
7083,Jalance,jalance,46624,39.192152,-1.077089,2/21/2016 11:21:57,2/21/2016 11:21:57
7084,Jarafuel,jarafuel,46623,39.140379,-1.07357,2/21/2016 11:21:57,2/21/2016 11:21:57
7085,Llanera de Ranes,llanera-de-ranes,46814,38.993339,-0.571675,2/21/2016 11:21:57,2/21/2016 11:21:57
7086,Llaurí,llauri,46613,39.147203,-0.330105,2/21/2016 11:21:57,2/21/2016 11:21:57
7087,Llíria,lliria,46160,39.668349,-0.65815,2/21/2016 11:21:57,2/21/2016 11:21:57
7088,Llocnou de la Corona,llocnou-de-la-corona,46910,39.42,-0.382,2/21/2016 11:21:57,2/21/2016 11:21:57
7089,Llocnou de Sant Jeroni,llocnou-de-sant-jeroni,46726,38.912808,-0.285859,2/21/2016 11:21:57,2/21/2016 11:21:57
7090,Llombai,llombai,46195,39.28263,-0.572405,2/21/2016 11:21:57,2/21/2016 11:21:57
7091,Llosa de Ranes,llosa-de-ranes,46815,39.018483,-0.532064,2/21/2016 11:21:57,2/21/2016 11:21:57
7092,Llutxent,llutxent,46838,38.942855,-0.356841,2/21/2016 11:21:57,2/21/2016 11:21:57
7093,Loriguilla,loriguilla,46393,39.490861,-0.568457,2/21/2016 11:21:57,2/21/2016 11:21:57
7094,Losa del Obispo,losa-del-obispo,46168,39.695432,-0.873027,2/21/2016 11:21:57,2/21/2016 11:21:57
7095,Macastre,macastre,46368,39.382212,-0.785694,2/21/2016 11:21:57,2/21/2016 11:21:57
7096,Manises,manises,46940,39.491092,-0.456147,2/21/2016 11:21:57,2/21/2016 11:21:57
7097,Manuel,manuel,46660,39.052718,-0.494642,2/21/2016 11:21:57,2/21/2016 11:21:57
7098,Marines,marines,46163,39.67456,-0.561762,2/21/2016 11:21:57,2/21/2016 11:21:57
7099,Masalavés,masalaves,46292,39.140679,-0.522065,2/21/2016 11:21:57,2/21/2016 11:21:57
7100,Massalfassar,massalfassar,46560,39.557729,-0.326715,2/21/2016 11:21:57,2/21/2016 11:21:57
7101,Massamagrell,massamagrell,46130,39.569407,-0.334954,2/21/2016 11:21:57,2/21/2016 11:21:57
7102,Massanassa,massanassa,46470,39.411031,-0.400872,2/21/2016 11:21:57,2/21/2016 11:21:57
7103,Meliana,meliana,46133,39.529235,-0.350018,2/21/2016 11:21:57,2/21/2016 11:21:57
7104,Millares,millares,46198,39.238037,-0.773335,2/21/2016 11:21:57,2/21/2016 11:21:57
7105,Miramar,miramar,46711,38.951466,-0.139217,2/21/2016 11:21:57,2/21/2016 11:21:57
7106,Mislata,mislata,46920,39.476055,-0.418983,2/21/2016 11:21:57,2/21/2016 11:21:57
7107,Mogente/Moixent,mogente-moixent,46640,38.874062,-0.751877,2/21/2016 11:21:57,2/21/2016 11:21:57
7108,Moncada,moncada,46113,39.545254,-0.392418,2/21/2016 11:21:57,2/21/2016 11:21:57
7109,Montaverner,montaverner,46892,38.888695,-0.496488,2/21/2016 11:21:57,2/21/2016 11:21:57
7110,Montesa,montesa,46692,38.949964,-0.651112,2/21/2016 11:21:57,2/21/2016 11:21:57
7111,Montichelvo,montichelvo,46842,38.8914,-0.339246,2/21/2016 11:21:57,2/21/2016 11:21:57
7112,Montroy,montroy,46193,39.340073,-0.615106,2/21/2016 11:21:57,2/21/2016 11:21:57
7113,Montserrat,montserrat,46192,39.357595,-0.602531,2/21/2016 11:21:57,2/21/2016 11:21:57
7114,Museros,museros,46136,39.563122,-0.341306,2/21/2016 11:21:57,2/21/2016 11:21:57
7115,Náquera,naquera,46119,39.659,-0.424819,2/21/2016 11:21:57,2/21/2016 11:21:57
7116,Navarrés,navarres,46823,39.101525,-0.693383,2/21/2016 11:21:57,2/21/2016 11:21:57
7117,Novelé/Novetlé,novele-novetle,46819,38.979995,-0.548029,2/21/2016 11:21:57,2/21/2016 11:21:57
7118,Oliva,oliva,46780,38.919586,-0.122566,2/21/2016 11:21:57,2/21/2016 11:21:57
7119,Olleria,olleria,46850,38.91391,-0.549617,2/21/2016 11:21:57,2/21/2016 11:21:57
7120,Olocau,olocau,46169,39.699659,-0.531163,2/21/2016 11:21:57,2/21/2016 11:21:57
7121,Ontinyent,ontinyent,46870,38.820785,-0.610514,2/21/2016 11:21:57,2/21/2016 11:21:57
7122,Otos,otos,46844,38.854381,-0.444775,2/21/2016 11:21:57,2/21/2016 11:21:57
7123,Paiporta,paiporta,46200,39.428138,-0.419326,2/21/2016 11:21:57,2/21/2016 11:21:57
7124,Palma de Gandía,palma-de-gandia,46724,38.924094,-0.220671,2/21/2016 11:21:57,2/21/2016 11:21:57
7125,Palmera,palmera,46714,38.942421,-0.152006,2/21/2016 11:21:57,2/21/2016 11:21:57
7126,Palomar,palomar,46891,38.854013,-0.502925,2/21/2016 11:21:57,2/21/2016 11:21:57
7127,Paterna,paterna,46980,39.501921,-0.443144,2/21/2016 11:21:57,2/21/2016 11:21:57
7128,Pedralba,pedralba,46164,39.605291,-0.727243,2/21/2016 11:21:57,2/21/2016 11:21:57
7129,Petrés,petres,46501,39.683775,-0.309806,2/21/2016 11:21:57,2/21/2016 11:21:57
7130,Picanya,picanya,46210,39.437121,-0.43499,2/21/2016 11:21:57,2/21/2016 11:21:57
7131,Picassent,picassent,46220,39.360283,-0.463099,2/21/2016 11:21:57,2/21/2016 11:21:57
7132,Piles,elpiles,46712,38.941053,-0.134625,2/21/2016 11:21:57,2/21/2016 11:21:57
7133,Pinet,pinet,46838,38.983632,-0.338087,2/21/2016 11:21:57,2/21/2016 11:21:57
7134,Pobla de Farnals,pobla-de-farnals,46139,39.577942,-0.324998,2/21/2016 11:21:57,2/21/2016 11:21:57
7135,Pobla de Vallbona,pobla-de-vallbona,46185,39.591337,-0.553265,2/21/2016 11:21:57,2/21/2016 11:21:57
7136,Pobla del Duc,pobla-del-duc,46840,38.903892,-0.417094,2/21/2016 11:21:57,2/21/2016 11:21:57
7137,Pobla Llarga,pobla-llarga,46670,39.087769,-0.477133,2/21/2016 11:21:57,2/21/2016 11:21:57
7138,Polinyàde Xúquer,polinyade-xuquer,46688,39.186963,-0.386024,2/21/2016 11:21:57,2/21/2016 11:21:57
7139,Potríes,potries,46721,38.915463,-0.195522,2/21/2016 11:21:57,2/21/2016 11:21:57
7140,Puçol,pucol,46530,39.617392,-0.300922,2/21/2016 11:21:57,2/21/2016 11:21:57
7141,Puebla de San Miguel,puebla-de-san-miguel,46140,40.044963,-1.141376,2/21/2016 11:21:57,2/21/2016 11:21:57
7142,Puig,puig,46540,39.590279,-0.302038,2/21/2016 11:21:57,2/21/2016 11:21:57
7143,Quart de les Valls,quart-de-les-valls,46515,39.739204,-0.273628,2/21/2016 11:21:57,2/21/2016 11:21:57
7144,Quart de Poblet,quart-de-poblet,46930,39.481984,-0.445504,2/21/2016 11:21:57,2/21/2016 11:21:57
7145,Quartell,quartell,46510,39.737488,-0.263414,2/21/2016 11:21:57,2/21/2016 11:21:57
7146,Quatretonda,quatretonda,46837,38.948563,-0.403275,2/21/2016 11:21:57,2/21/2016 11:21:57
7147,Quesa,quesa,46824,39.11974,-0.740976,2/21/2016 11:21:57,2/21/2016 11:21:57
7148,Rafelbuñol/Rafelbunyol,rafelbunol-rafelbunyol,46138,39.589055,-0.33504,2/21/2016 11:21:57,2/21/2016 11:21:57
7149,Rafelcofer,rafelcofer,46716,38.933542,-0.166941,2/21/2016 11:21:57,2/21/2016 11:21:57
7150,Rafelguaraf,rafelguaraf,46666,39.051752,-0.454903,2/21/2016 11:21:57,2/21/2016 11:21:57
7151,Ráfol de Salem,rafol-de-salem,46843,38.865609,-0.396967,2/21/2016 11:21:57,2/21/2016 11:21:57
7152,Real de Gandía,real-de-gandia,46727,38.950765,-0.193677,2/21/2016 11:21:57,2/21/2016 11:21:57
7153,Real de Montroi,real-de-montroi,46193,39.336355,-0.610127,2/21/2016 11:21:57,2/21/2016 11:21:57
7154,Requena,requena,46340,39.489735,-1.098976,2/21/2016 11:21:57,2/21/2016 11:21:57
7155,Riba-roja de Turia,riba-roja-de-turia,46190,39.544972,-0.566053,2/21/2016 11:21:57,2/21/2016 11:21:57
7156,Riola,riola,46417,39.197889,-0.334053,2/21/2016 11:21:57,2/21/2016 11:21:57
7157,Rocafort,rocafort,46111,39.531469,-0.410099,2/21/2016 11:21:57,2/21/2016 11:21:57
7158,Rotglài Corberà,rotglai-corbera,46816,39.004161,-0.566397,2/21/2016 11:21:57,2/21/2016 11:21:57
7159,Rótova,rotova,46725,38.932607,-0.258007,2/21/2016 11:21:57,2/21/2016 11:21:57
7160,Rugat,rugat,46842,38.878639,-0.35903,2/21/2016 11:21:57,2/21/2016 11:21:57
7161,Sagunto/Sagunt,sagunto-sagunt,46500,39.680191,-0.277834,2/21/2016 11:21:57,2/21/2016 11:21:57
7162,Salem,salem,46843,38.865124,-0.396066,2/21/2016 11:21:57,2/21/2016 11:21:57
7163,San Antonio de Benagéber,san-antonio-de-benageber,46184,39.562377,-0.500393,2/21/2016 11:21:57,2/21/2016 11:21:57
7164,San Juan de Á‰nova,san-juan-de-enova,46669,39.044136,-0.479407,2/21/2016 11:21:57,2/21/2016 11:21:57
7165,Sedaví,sedavi,46910,39.421715,-0.376518,2/21/2016 11:21:57,2/21/2016 11:21:57
7166,Segart,segart,46592,39.683626,-0.373707,2/21/2016 11:21:57,2/21/2016 11:21:57
7167,Sellent,sellent,46295,39.031203,-0.587597,2/21/2016 11:21:57,2/21/2016 11:21:57
7168,Sempere,sempere,46839,38.919703,-0.480394,2/21/2016 11:21:57,2/21/2016 11:21:57
7169,Senyera,senyera,46669,39.063432,-0.509877,2/21/2016 11:21:57,2/21/2016 11:21:57
7170,Serra,serra,46118,39.686301,-0.429111,2/21/2016 11:21:57,2/21/2016 11:21:57
7171,Siete Aguas,siete-aguas,46392,39.472096,-0.915856,2/21/2016 11:21:57,2/21/2016 11:21:57
7172,Silla,silla,46460,39.36156,-0.412073,2/21/2016 11:21:57,2/21/2016 11:21:57
7173,Simat de la Valldigna,simat-de-la-valldigna,46750,39.04327,-0.310578,2/21/2016 11:21:57,2/21/2016 11:21:57
7174,Sinarcas,sinarcas,46320,39.733875,-1.231713,2/21/2016 11:21:57,2/21/2016 11:21:57
7175,Sollana,sollana,46430,39.278162,-0.381002,2/21/2016 11:21:57,2/21/2016 11:21:57
7176,Sot de Chera,sot-de-chera,46168,39.622053,-0.909548,2/21/2016 11:21:57,2/21/2016 11:21:57
7177,Sueca,sueca,46410,39.202612,-0.310321,2/21/2016 11:21:57,2/21/2016 11:21:57
7178,Sumacàrcer,sumacarcer,46295,39.096796,-0.628624,2/21/2016 11:21:57,2/21/2016 11:21:57
7179,Tavernes Blanques,tavernes-blanques,46016,39.507468,-0.364952,2/21/2016 11:21:57,2/21/2016 11:21:57
7180,Tavernes de la Valldigna,tavernes-de-la-valldigna,46760,39.072128,-0.267835,2/21/2016 11:21:57,2/21/2016 11:21:57
7181,Teresa de Cofrentes,teresa-de-cofrentes,46622,39.10717,-1.050525,2/21/2016 11:21:57,2/21/2016 11:21:57
7182,Terrateig,terrateig,46842,38.894757,-0.320449,2/21/2016 11:21:57,2/21/2016 11:21:57
7183,Titaguas,titaguas,46178,39.875657,-1.01263,2/21/2016 11:21:57,2/21/2016 11:21:57
7184,Torrebaja,torrebaja,46143,40.097,-1.25639,2/21/2016 11:21:57,2/21/2016 11:21:57
7185,Torrella,torrella,46814,38.988852,-0.571289,2/21/2016 11:21:57,2/21/2016 11:21:57
7186,el Torrent,eltorrent,46900,39.437171,-0.465031,2/21/2016 11:21:57,2/21/2016 11:21:57
7187,Torres Torres,torres-torres,46595,39.742884,-0.355296,2/21/2016 11:21:57,2/21/2016 11:21:57
7188,Tous,tous,46269,39.138366,-0.587039,2/21/2016 11:21:57,2/21/2016 11:21:57
7189,Tuéjar,tuejar,46177,39.763851,-1.03941,2/21/2016 11:21:57,2/21/2016 11:21:57
7190,Turís,turis,46389,39.389791,-0.710893,2/21/2016 11:21:57,2/21/2016 11:21:57
7191,Utiel,utiel,46300,39.567935,-1.203475,2/21/2016 11:21:57,2/21/2016 11:21:57
7192,Valencia,valencia,46002,39.47049,-0.378084,2/21/2016 11:21:57,2/21/2016 11:21:57
7193,Vallada,vallada,46691,38.895726,-0.691195,2/21/2016 11:21:57,2/21/2016 11:21:57
7194,Vallanca,vallanca,46145,40.063047,-1.338143,2/21/2016 11:21:57,2/21/2016 11:21:57
7195,Vallés,valles,46818,38.986317,-0.556183,2/21/2016 11:21:57,2/21/2016 11:21:57
7196,Venta del Moro,venta-del-moro,46310,39.48422,-1.358657,2/21/2016 11:21:57,2/21/2016 11:21:57
7197,Vilamarxant,vilamarxant,46191,39.568547,-0.622101,2/21/2016 11:21:57,2/21/2016 11:21:57
7198,Villalonga,villalonga,46720,38.884803,-0.210114,2/21/2016 11:21:57,2/21/2016 11:21:57
7199,Villanueva de Castellón,villanueva-de-castellon,46270,39.079058,-0.514297,2/21/2016 11:21:57,2/21/2016 11:21:57
7200,Villar del Arzobispo,villar-del-arzobispo,46170,39.736284,-0.827365,2/21/2016 11:21:57,2/21/2016 11:21:57
7201,Villargordo del Cabriel,villargordo-del-cabriel,46317,39.534994,-1.441097,2/21/2016 11:21:57,2/21/2016 11:21:57
7202,Vinalesa,vinalesa,46114,39.540141,-0.36993,2/21/2016 11:21:57,2/21/2016 11:21:57
7203,Xàtiva,xativa,46800,38.988202,-0.515156,2/21/2016 11:21:57,2/21/2016 11:21:57
7204,Xeraco,xeraco,46770,39.032769,-0.216808,2/21/2016 11:21:57,2/21/2016 11:21:57
7205,Xeresa,xeresa,46790,39.009364,-0.217838,2/21/2016 11:21:57,2/21/2016 11:21:57
7206,Xirivella,xirivella,46950,39.466895,-0.427051,2/21/2016 11:21:57,2/21/2016 11:21:57
7207,Yátova,yatova,46367,39.384683,-0.807281,2/21/2016 11:21:57,2/21/2016 11:21:57
7208,la Yesa,layesa,46178,39.892188,-0.960531,2/21/2016 11:21:57,2/21/2016 11:21:57
7209,Zarra,zarra,46621,39.091283,-1.075845,2/21/2016 11:21:57,2/21/2016 11:21:57
7210,Adalia,adalia,47129,41.64873,-5.119189,2/21/2016 11:21:57,2/21/2016 11:21:57
7211,Aguasal,aguasal,47418,41.275375,-4.653549,2/21/2016 11:21:57,2/21/2016 11:21:57
7212,Aguilar de Campos,aguilar-de-campos,47814,41.982925,-5.1837,2/21/2016 11:21:57,2/21/2016 11:21:57
7213,Alaejos,alaejos,47510,41.307325,-5.215759,2/21/2016 11:21:57,2/21/2016 11:21:57
7214,Alcazarén,alcazaren,47238,41.369657,-4.675934,2/21/2016 11:21:57,2/21/2016 11:21:57
7215,Aldea de San Miguel,aldea-de-san-miguel,47160,41.460465,-4.616999,2/21/2016 11:21:57,2/21/2016 11:21:57
7216,Aldeamayor de San Martín,aldeamayor-de-san-martin,47162,41.515625,-4.636169,2/21/2016 11:21:57,2/21/2016 11:21:57
7217,Almenara de Adaja,almenara-de-adaja,47419,41.21276,-4.677739,2/21/2016 11:21:57,2/21/2016 11:21:57
7218,Amusquillo,amusquillo,47177,41.74796,-4.301594,2/21/2016 11:21:57,2/21/2016 11:21:57
7219,Arroyo de la Encomienda,arroyo-de-la-encomienda,47195,41.60991,-4.795459,2/21/2016 11:21:57,2/21/2016 11:21:57
7220,Ataquines,ataquines,47210,41.182303,-4.799294,2/21/2016 11:21:57,2/21/2016 11:21:57
7221,Bahabón,bahabon,47312,41.480843,-4.278898,2/21/2016 11:21:57,2/21/2016 11:21:57
7222,Barcial de la Loma,barcial-de-la-loma,47674,41.951217,-5.283896,2/21/2016 11:21:57,2/21/2016 11:21:57
7223,Barruelo del Valle,barruelo-del-valle,47129,41.67304,-5.069847,2/21/2016 11:21:57,2/21/2016 11:21:57
7224,Becilla de Valderaduey,becilla-de-valderaduey,47670,42.097757,-5.218023,2/21/2016 11:21:57,2/21/2016 11:21:57
7225,Benafarces,benafarces,47880,41.62231,-5.293524,2/21/2016 11:21:57,2/21/2016 11:21:57
7226,Bercero,bercero,47115,41.563341,-5.054682,2/21/2016 11:21:57,2/21/2016 11:21:57
7227,Berceruelo,berceruelo,47115,41.57944,-5.032514,2/21/2016 11:21:57,2/21/2016 11:21:57
7228,Berrueces,berrueces,47813,41.94917,-5.097139,2/21/2016 11:21:57,2/21/2016 11:21:57
7229,Bobadilla del Campo,bobadilla-del-campo,47462,41.201793,-5.023885,2/21/2016 11:21:57,2/21/2016 11:21:57
7230,Bocigas,bocigas,47419,41.228265,-4.680498,2/21/2016 11:21:57,2/21/2016 11:21:57
7231,Bocos de Duero,bocos-de-duero,47317,41.628211,-4.067152,2/21/2016 11:21:57,2/21/2016 11:21:57
